ID;Name;Träger;Ort;Kreis;Adresse;Telefon;E-Mail;Website;Geschäftsführung;GF-Quelle;Einrichtungsleitung;EL-Quelle;Facebook;Instagram;LinkedIn;YouTube;Social Media (alle);Newsletter;Qualität;Quellen/Hinweise
104;CBT-Wohnhaus Gerricusstift;;Düsseldorf;Landeshauptstadt Düsseldorf;Gerricusstr 11, 40625 Düsseldorf;0211/2807490;info@gerricusstift.de;https://www.gerricusstift.de;Dr. Christoph Tettinger;websearch-cache:https://cbt-gmbh.de;Frau Petra Reinartz;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
809;CBT-Wohnhaus Zur Heiligen Familie;CBT- Caritas-Betriebsführungs- und Trägergesellschaft mbH. - CBT GmbH;Düsseldorf;Landeshauptstadt Düsseldorf;Alt-Heerdt 3, 40549 Düsseldorf;0211 5071-0;M.Messkin@cbt-gmbh.de;https://www.cbt-gmbh.de;Dr. Christoph Tettinger;impressum:https://www.cbt-gmbh.de/impressum.html;(Wohn- und Pflegeberatung);api:ansprechpartner;https://facebook.com/cbtgmbh;;;https://youtube.com/user/CBTmbH;facebook: https://facebook.com/cbtgmbh | youtube: https://youtube.com/user/CBTmbH | xing: https://xing.com/companies/cbt-caritas-betriebsf%C3%BChrungs-undtr%C3%A4gergesellschaftmbh;https://cbt-gmbh.mhmhr.com/job_agent/new;complete;tel:api | mail:api | addr:api
176;Caritas Altenzentrum Herz-Jesu;Caritasverband für die Stadt Köln e.V;Düsseldorf;Landeshauptstadt Düsseldorf;Mendelssohnstraße 15, 40233 Düsseldorf;0211/1602-1350;monika.preuschoff@caritas-duesseldorf.de;https://caritas.erzbistum-koeln.de/duesseldorf-cv/betreuung_pflege_senioren/altenzentren/herz-jesu/;Markus Peters, Markus Nikolaus, Finanzvorstand Autor, Ellen Bertke;impressum:https://www.caritas-koeln.de/impressum/;Pflegeberatung Caritasverband Düsseldorf;api:ansprechpartner;;;;;;https://www.caritasnet.de/themen/behinderung-inklusion/newsletter/;complete;tel:api | mail:api | addr:api
180;Caritas Altenzentrum St. Hildegard;Caritasverband für die Stadt Köln e.V;Düsseldorf;Landeshauptstadt Düsseldorf;Ricarda-Huch-Str. 3, 40595 Düsseldorf;0211 1602 1351;monika.preuschoff@caritas-duesseldorf.de;https://caritas.erzbistum-koeln.de/duesseldorf-cv/betreuung_pflege_senioren/altenzentren/hildegard/;Markus Peters, Markus Nikolaus, Finanzvorstand Autor, Ellen Bertke;impressum:https://www.caritas-koeln.de/impressum/;Pflegeberatung Caritasverband Düsseldorf;api:ansprechpartner;;;;;;https://www.caritasnet.de/themen/behinderung-inklusion/newsletter/;complete;tel:api | mail:api | addr:api
10506;Caritas Altenzentrum St. Josef;Caritasverband für die Stadt Köln e.V;Düsseldorf;Landeshauptstadt Düsseldorf;Schmiedestr. 16, 40227 Düsseldorf;0211/1602 1351;sabine.dettmer@caritas-duesseldorf.de;https://caritas.erzbistum-koeln.de/duesseldorf-cv/betreuung_pflege_senioren/altenzentren/st._josefhaus/;Markus Peters, Markus Nikolaus, Finanzvorstand Autor, Ellen Bertke;impressum:https://www.caritas-koeln.de/impressum/;Pflegeberatung Caritasverband Düsseldorf;api:ansprechpartner;;;;;;https://www.caritasnet.de/themen/behinderung-inklusion/newsletter/;complete;tel:api | mail:api | addr:api
182;Caritas Altenzentrum St. Martin;Caritasverband für die Stadt Köln e.V;Düsseldorf;Landeshauptstadt Düsseldorf;Wilhelm-Tell-Str. 9, 40219 Düsseldorf;0211/1602-1350;monika.preuschoff@caritas-duesseldorf.de;https://caritas.erzbistum-koeln.de/duesseldorf-cv/betreuung_pflege_senioren/altenzentren/st._martin/;Markus Peters, Markus Nikolaus, Finanzvorstand Autor, Ellen Bertke;impressum:https://www.caritas-koeln.de/impressum/;Pflegeberatung Caritasverband Düsseldorf;api:ansprechpartner;;;;;;https://www.caritasnet.de/themen/behinderung-inklusion/newsletter/;complete;tel:api | mail:api | addr:api
178;Caritas Hausgemeinschaften St. Benediktus;Caritasverband für die Stadt Köln e.V;Düsseldorf;Landeshauptstadt Düsseldorf;Niederdonker Str. 2a, 40547 Düsseldorf;0211/1602-1351;sabine.dettmer@caritas-duesseldorf.de;https://caritas.erzbistum-koeln.de/duesseldorf-cv/betreuung_pflege_senioren/hausgemeinschaft_st._benediktus_/;Markus Peters, Markus Nikolaus, Finanzvorstand Autor, Ellen Bertke;impressum:https://www.caritas-koeln.de/impressum/;Pflegeberatung Caritasverband Düsseldorf;api:ansprechpartner;;;;;;https://www.caritasnet.de/themen/behinderung-inklusion/newsletter/;complete;tel:api | mail:api | addr:api
26556;Caritas Pflegezentrum St. Elisabeth;;Düsseldorf;Landeshauptstadt Düsseldorf;Neuenhofstr. 1-3, 40472 Düsseldorf;0211 51807000;;;Anna Gockel-Gerber, Ansgar Funcke;websearch-impressum:https://www.caritas-duesseldorf.de/impressum/;keine Informationen über die Einrichtungsleitung in den vorliegenden Quellen gefunden;web(mistral);;;;;;;partial;tel:web(mistral) | addr:api
26559;Caritas Pflegezentrum St. Elisabeth - solitäre Kurzzeitpflege;Caritasverband für die Stadt Köln e.V;Düsseldorf;Landeshauptstadt Düsseldorf;Neuenhofstr. 3, 40472 Düsseldorf;0211 1602 1350;monika.preuschoff@caritas-duesseldorf.de;https://caritas.erzbistum-koeln.de/duesseldorf-cv/betreuung_pflege_senioren/altenzentren/;Markus Peters, Markus Nikolaus, Finanzvorstand Autor, Ellen Bertke;impressum:https://www.caritas-koeln.de/impressum/;Pflegeberatung Caritasverband Düsseldorf;api:ansprechpartner;;;;;;https://www.caritasnet.de/themen/behinderung-inklusion/newsletter/;complete;tel:api | mail:api | addr:api
35844;Caritas-Pflegezentrum St. Anna;;Düsseldorf;Landeshauptstadt Düsseldorf;Hilarius-Gilges-Platz 1, 40213 Düsseldorf;+49 (0)211 1602-0;geschaeftsstelle@caritas-duesseldorf.de;https://www.caritas-duesseldorf.de/hilfe-angebote/alter-pflege/altenzentren/altenzentrum-st-anna/index.html;Anna Gockel-Gerber, Ansgar Funcke;websearch-impressum:https://www.caritas-duesseldorf.de/impressum/;Nicht ermittelt;none;;;;;;;complete;tel:web(mistral) | mail:web(mistral) | addr:api
35846;Caritas-Pflegezentrum St. Anna Kurzzeitpflege;;Düsseldorf;Landeshauptstadt Düsseldorf;Hilarius-Gilges-Platz 1, 40213 Düsseldorf;0211 1602 1000;henderik-jan.boonstra@caritas-duesseldorf.de;;Anna Gockel-Gerber, Ansgar Funcke;websearch-impressum:https://www.caritas-duesseldorf.de/impressum/;Henderik-Jan Boonstra;web(mistral);;;;;;;complete;tel:web(mistral) | mail:web(mistral) | addr:api
21392;DRK Seniorenzentrum Alt-Gerresheim;DRK-Pflegedienste gGmbH;Düsseldorf;Landeshauptstadt Düsseldorf;Gräulinger Str.  118, 40625 Düsseldorf;0211/22994817;susanne.abel@drk-duesseldorf.de;https://www.drk-duesseldorf.de/;Stefan Fischer, Thomas Jeschkowski;impressum:https://www.drk-duesseldorf.de/footer-menue-deutsch/service/impressum.html;Susanne Abel;api:ansprechpartner;https://facebook.com/DRK.Duesseldorf;;;https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;facebook: https://facebook.com/DRK.Duesseldorf | youtube: https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;;complete;tel:api | mail:api | addr:api
2193;DRK Seniorenzentrum Benrath;DRK-Pflegedienste gGmbH;Düsseldorf;Landeshauptstadt Düsseldorf;Kolhagenstraße 15, 40593 Düsseldorf;0211-22991900;silke.kittler@drk-duesseldorf.de;https://www.drk-duesseldorf.de;Stefan Fischer, Thomas Jeschkowski;impressum:https://www.drk-duesseldorf.de/footer-menue-deutsch/service/impressum.html;Frau Silke Kittler;api:ansprechpartner;https://facebook.com/DRK.Duesseldorf;;;https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;facebook: https://facebook.com/DRK.Duesseldorf | youtube: https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;;complete;tel:api | mail:api | addr:api
2192;DRK Seniorenzentrum Benrath Solitäre Kurzzeitpflege;DRK-Pflegedienste gGmbH;Düsseldorf;Landeshauptstadt Düsseldorf;Kolhagenstraße 15, 40593 Düsseldorf;0211-22991900;silke.kittler@drk-duesseldorf.de;https://www.drk-duesseldorf.de;Stefan Fischer, Thomas Jeschkowski;impressum:https://www.drk-duesseldorf.de/footer-menue-deutsch/service/impressum.html;Frau Silke Kittler;api:ansprechpartner;https://facebook.com/DRK.Duesseldorf;;;https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;facebook: https://facebook.com/DRK.Duesseldorf | youtube: https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;;complete;tel:api | mail:api | addr:api
20613;DRK Seniorenzentrum Hüttenviertel;DRK-Pflegedienste gGmbH;Düsseldorf;Landeshauptstadt Düsseldorf;Gräulinger Str. 118, 40625 Düsseldorf;0211/22994817;susanne.abel@drk-duesseldorf.de;https://www.DRK-duesseldorf.de;Stefan Fischer, Thomas Jeschkowski;impressum:https://www.drk-duesseldorf.de/footer-menue-deutsch/service/impressum.html;Frau Susanne Abel;api:ansprechpartner;https://facebook.com/DRK.Duesseldorf;;;https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;facebook: https://facebook.com/DRK.Duesseldorf | youtube: https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;;complete;tel:api | mail:api | addr:api
20340;DRK Seniorenzentrum Ober-Gerresheim;DRK-Pflegedienste gGmbH;Düsseldorf;Landeshauptstadt Düsseldorf;Gräulinger Str.  118, 40625 Düsseldorf;0211 2299 4817;susanne.abel@drk-duesseldorf.de;https://www.drk-duesseldorf.de/;Stefan Fischer, Thomas Jeschkowski;impressum:https://www.drk-duesseldorf.de/footer-menue-deutsch/service/impressum.html;Frau Abel Susanne;api:ansprechpartner;https://facebook.com/DRK.Duesseldorf;;;https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;facebook: https://facebook.com/DRK.Duesseldorf | youtube: https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;;complete;tel:api | mail:api | addr:api
23982;DRK Seniorenzentrum Reisholz;DRK-Pflegedienste gGmbH;Düsseldorf;Landeshauptstadt Düsseldorf;Potsdamer Str. 41, 40599 Düsseldorf;021122995000;rezeption.reisholz@drk-duesseldorf.de;https://www.drk-duesseldorf.de;Stefan Fischer, Thomas Jeschkowski;impressum:https://www.drk-duesseldorf.de/footer-menue-deutsch/service/impressum.html;Suljagic Dijana;api:ansprechpartner;https://facebook.com/DRK.Duesseldorf;;;https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;facebook: https://facebook.com/DRK.Duesseldorf | youtube: https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;;complete;tel:api | mail:api | addr:api
2185;DRK-Seniorenzentrum Grafental;DRK-Pflegedienste gGmbH;Düsseldorf;Landeshauptstadt Düsseldorf;Grafenberger Allee 302, 40237 Düsseldorf;0211-22993000;rezeption.grafental@drk-duesseldorf.de;https://www.DRK-duesseldorf.de;Stefan Fischer, Thomas Jeschkowski;impressum:https://www.drk-duesseldorf.de/footer-menue-deutsch/service/impressum.html;Frau Andrea Patt / Frau Cornelia Schwindt / Frau Petra Scholz;api:ansprechpartner;https://facebook.com/DRK.Duesseldorf;;;https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;facebook: https://facebook.com/DRK.Duesseldorf | youtube: https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;;complete;tel:api | mail:api | addr:api
2186;DRK-Seniorenzentrum Wersten;DRK-Pflegedienste gGmbH;Düsseldorf;Landeshauptstadt Düsseldorf;Kölner Landstraße 169, 40591 Düsseldorf;0211/22991509;seniorenzentrum.wersten@drk-duesseldorf.de;https://www.drk-duesseldorf.de;Stefan Fischer, Thomas Jeschkowski;impressum:https://www.drk-duesseldorf.de/footer-menue-deutsch/service/impressum.html;Ulrike Ackermann / Tim Koonert;api:ansprechpartner;https://facebook.com/DRK.Duesseldorf;;;https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;facebook: https://facebook.com/DRK.Duesseldorf | youtube: https://youtube.com/channel/UCfD24d9kg9AsnnMGD9EKunQ;;complete;tel:api | mail:api | addr:api
2160;Dorothee-Sölle-Haus;DDG Diakonie Düsseldorf Gemeindedienst der evangelischen Kirchengemeinden e.V;Düsseldorf;Landeshauptstadt Düsseldorf;Hansaallee 112, 40547 Düsseldorf;0211 58677-100;anja.boekle@diakonie-duesseldorf.de;https://www.diakonie-duesseldorf.de/leben-im-alter/pflegeheime/dorothee-soelle-haus;Tanja Buck, Oliver Jenssen, Anja Vennedey;impressum:https://www.diakonie-duesseldorf.de/impressum;Anja Bökle;api:ansprechpartner;https://facebook.com/diakonie.duesseldorf;;https://linkedin.com/company/diakonie-d%C3%BCsseldorf;https://youtube.com/c/DiakonieD%C3%BCsseldorf1916;facebook: https://facebook.com/diakonie.duesseldorf | linkedin: https://linkedin.com/company/diakonie-d%C3%BCsseldorf | youtube: https://youtube.com/c/DiakonieD%C3%BCsseldorf1916;;complete;tel:api | mail:api | addr:api
2162;Dorothee-Sölle-Haus - Kurzzeitpflege -;;Düsseldorf;Landeshauptstadt Düsseldorf;Hansaallee 112, 40547 Düsseldorf;0211 58677-100;anja.boekle@diakonie-duesseldorf.de;;Tanja Buck, Oliver Jenssen, Anja Vennedey;websearch-cache:https://diakonie-duesseldorf.de;Anja Bökle;api:ansprechpartner;;;;;;;complete;tel:api | mail:api | addr:api
2858;EVK Altenhilfe Düsseldorf gGmbH - Haus Fürstenwall;NetGroup GmbH;Düsseldorf;Landeshauptstadt Düsseldorf;Fürstenwall 95, 40217 Düsseldorf;0211 / 919 - 3005;haus-fuerstenwall@evk-duesseldorf.de;https://www.evk-duesseldorf.de;Klaus Peter Taschner;impressum:https://www.evk-duesseldorf.de/impressum.html;Claudia Abramowski;web(mistral);https://facebook.com/EVKDuesseldorf;;;https://youtube.com/channel/UCqpUEQNyFlkjD8k8TX6XVQw;facebook: https://facebook.com/EVKDuesseldorf | youtube: https://youtube.com/channel/UCqpUEQNyFlkjD8k8TX6XVQw;;complete;tel:api | mail:api | addr:api
7097;EVK Altenhilfe Düsseldorf gGmbH - Kronenhaus am Südring - Kurzzeitpflege;NetGroup GmbH;Düsseldorf;Landeshauptstadt Düsseldorf;Aachener Strasse 135, 40217 Düsseldorf;0211 / 91324 - 100;kronenhaus@evk-duesseldorf.de;https://www.evk-duesseldorf.de;Klaus Peter Taschner;impressum:https://www.evk-duesseldorf.de/impressum.html;Nicht ermittelt;none;https://facebook.com/EVKDuesseldorf;;;https://youtube.com/channel/UCqpUEQNyFlkjD8k8TX6XVQw;facebook: https://facebook.com/EVKDuesseldorf | youtube: https://youtube.com/channel/UCqpUEQNyFlkjD8k8TX6XVQw;;complete;tel:api | mail:api | addr:api
7094;EVK Altenhilfe Düsseldorf gGmbH - Kronenhaus am Südring - Stationäre Pflege;NetGroup GmbH;Düsseldorf;Landeshauptstadt Düsseldorf;Aachener Strasse 135, 40217 Düsseldorf;0211 / 91324 - 100;kronenhaus@evk-duesseldorf.de;https://www.evk-duesseldorf.de;Klaus Peter Taschner;impressum:https://www.evk-duesseldorf.de/impressum.html;Sandra Cremer;web(mistral);https://facebook.com/EVKDuesseldorf;;;https://youtube.com/channel/UCqpUEQNyFlkjD8k8TX6XVQw;facebook: https://facebook.com/EVKDuesseldorf | youtube: https://youtube.com/channel/UCqpUEQNyFlkjD8k8TX6XVQw;;complete;tel:api | mail:api | addr:api
595;Edmund-Hilvert-Haus;;Düsseldorf;Landeshauptstadt Düsseldorf;Roßstr. 79, 40476 Düsseldorf;0211/434941;info@edhh.de;https://www.edhh.de;Nicht ermittelt;none;Herr Stefan Heuser;api:ansprechpartner;https://facebook.com/SeniorenheimEDHH;;;;facebook: https://facebook.com/SeniorenheimEDHH;;complete;tel:api | mail:api | addr:api
2758;Ernst und Berta-Grimmke-Haus;Inhalt oder irgendeine Verbindung zum AWO Kreisverband Düsseldorf e.V;Düsseldorf;Landeshauptstadt Düsseldorf;Niederkassler- Lohweg 30, 40547 Düsseldorf;0211 60025 700;christian.winter@awo-duesseldorf.de;https://www.awo-duesseldorf.de/ab-55/wohnen/stationaere-pflege/ernst-und-berta-grimmke-haus/;Marion Warden;impressum:https://www.awo-duesseldorf.de/impressum/;Christian Winter;api:ansprechpartner;https://facebook.com/awoduesseldorf;;https://linkedin.com/company/36962633;https://youtube.com/channel/UCfZ9vQ7sBSOd_JLM1D5ZJMA;facebook: https://facebook.com/awoduesseldorf | linkedin: https://linkedin.com/company/36962633 | youtube: https://youtube.com/channel/UCfZ9vQ7sBSOd_JLM1D5ZJMA;;complete;tel:api | mail:api | addr:api
2157;Ferdinand-Heye-Haus;DDG Diakonie Düsseldorf Gemeindedienst der evangelischen Kirchengemeinden e.V;Düsseldorf;Landeshauptstadt Düsseldorf;Apostelplatz 1, 40625 Düsseldorf;0211/27405500;andrea.koehler@diakonie-duesseldorf.de;https://www.diakonie-duesseldorf.de;Tanja Buck, Oliver Jenssen, Anja Vennedey;impressum:https://www.diakonie-duesseldorf.de/impressum;Frau Andrea Köhler;api:ansprechpartner;https://facebook.com/diakonie.duesseldorf;;https://linkedin.com/company/diakonie-d%C3%BCsseldorf;https://youtube.com/c/DiakonieD%C3%BCsseldorf1916;facebook: https://facebook.com/diakonie.duesseldorf | linkedin: https://linkedin.com/company/diakonie-d%C3%BCsseldorf | youtube: https://youtube.com/c/DiakonieD%C3%BCsseldorf1916;;complete;tel:api | mail:api | addr:api
2156;Ferdinand-Heye-Haus -Kurzzeitplfege;DDG Diakonie Düsseldorf Gemeindedienst der evangelischen Kirchengemeinden e.V;Düsseldorf;Landeshauptstadt Düsseldorf;Apostelplatz 1, 40625 Düsseldorf;0211/27405500;andrea.koehler@diakonie-duesseldorf.de;https://www.diakonie-duesseldorf.de;Tanja Buck, Oliver Jenssen, Anja Vennedey;impressum:https://www.diakonie-duesseldorf.de/impressum;Frau Andrea Köhler;api:ansprechpartner;https://facebook.com/diakonie.duesseldorf;;https://linkedin.com/company/diakonie-d%C3%BCsseldorf;https://youtube.com/c/DiakonieD%C3%BCsseldorf1916;facebook: https://facebook.com/diakonie.duesseldorf | linkedin: https://linkedin.com/company/diakonie-d%C3%BCsseldorf | youtube: https://youtube.com/c/DiakonieD%C3%BCsseldorf1916;;complete;tel:api | mail:api | addr:api
2756;Georg-Glock-Haus VITA gGmbH / Arbeiterwohlfahrt Düsseldorf e.V.;Inhalt oder irgendeine Verbindung zum AWO Kreisverband Düsseldorf e.V;Düsseldorf;Landeshauptstadt Düsseldorf;Am Stufstock 9, 40231 Düsseldorf;0211-60025-673;christian.winter@awo-duesseldorf.de;https://www.awo-duesseldorf.de;Marion Warden;impressum:https://www.awo-duesseldorf.de/impressum/;Christian Winter;api:ansprechpartner;https://facebook.com/awoduesseldorf;;https://linkedin.com/company/36962633;https://youtube.com/channel/UCfZ9vQ7sBSOd_JLM1D5ZJMA;facebook: https://facebook.com/awoduesseldorf | linkedin: https://linkedin.com/company/36962633 | youtube: https://youtube.com/channel/UCfZ9vQ7sBSOd_JLM1D5ZJMA;;complete;tel:api | mail:api | addr:api
2757;Hans-Jeratsch-Haus VITA gGmbH / Arbeiterwohlfahrt Düsseldorf e.V.;Inhalt oder irgendeine Verbindung zum AWO Kreisverband Düsseldorf e.V;Düsseldorf;Landeshauptstadt Düsseldorf;Hohenfriedbergstr 32, 40231 Düsseldorf;0211 60025 673;christian.winter@awo-duesseldorf.de;https://www.awo-duesseldorf.de;Marion Warden;impressum:https://www.awo-duesseldorf.de/impressum/;Herr Christian Winter;api:ansprechpartner;https://facebook.com/awoduesseldorf;;https://linkedin.com/company/36962633;https://youtube.com/channel/UCfZ9vQ7sBSOd_JLM1D5ZJMA;facebook: https://facebook.com/awoduesseldorf | linkedin: https://linkedin.com/company/36962633 | youtube: https://youtube.com/channel/UCfZ9vQ7sBSOd_JLM1D5ZJMA;;complete;tel:api | mail:api | addr:api
11773;Haus Rosmarin Düsseldorf-Flingern;Korian Deutschland GmbH;Düsseldorf;Landeshauptstadt Düsseldorf;Rosmarinstr. 12, 40235 Düsseldorf;+49 211 909 40;rosmarin@korian.de;https://www.korian.de;Christian Gharieb, Vincent Savajols;impressum:https://www.korian.de/impressum/;Patrick Mrosek;api:ansprechpartner;https://facebook.com/Korian.de;;https://de.linkedin.com/company/korian-deutschland;https://youtube.com/channel/UCQyaSvvezAz95aQNU1MjcMQ;facebook: https://facebook.com/Korian.de | linkedin: https://de.linkedin.com/company/korian-deutschland | youtube: https://youtube.com/channel/UCQyaSvvezAz95aQNU1MjcMQ | xing: https://xing.com/pages/korian;;complete;tel:api | mail:api | addr:api
2158;Joachim-Neander-Haus;DDG Diakonie Düsseldorf Gemeindedienst der evangelischen Kirchengemeinden e.V;Düsseldorf;Landeshauptstadt Düsseldorf;Calvinstr. 14, 40597 Düsseldorf;211971320;joachim-neander-haus@diakonie-duesseldorf.de;https://www.diakonie-duesseldorf.de;Tanja Buck, Oliver Jenssen, Anja Vennedey;impressum:https://www.diakonie-duesseldorf.de/impressum;Herr Andreas Maus;api:ansprechpartner;https://facebook.com/diakonie.duesseldorf;;https://linkedin.com/company/diakonie-d%C3%BCsseldorf;https://youtube.com/c/DiakonieD%C3%BCsseldorf1916;facebook: https://facebook.com/diakonie.duesseldorf | linkedin: https://linkedin.com/company/diakonie-d%C3%BCsseldorf | youtube: https://youtube.com/c/DiakonieD%C3%BCsseldorf1916;;complete;tel:api | mail:api | addr:api
